Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
2300,ORD-88535,2020-11-22,2020-11-27,Same Day,CU-9703,Mary Miller,Home Office,United States,Oregon City,Oregon,43487,West,PROD-5598,Furniture,Chairs,Chairs Model 341,2421.83,7,0.0,576.39
2301,ORD-35775,2021-02-04,2021-02-11,Second Class,CU-7053,Jennifer Wilson,Consumer,United States,Michigan City,Michigan,22736,Central,PROD-0189,Technology,Copiers,Copiers Model 362,1276.18,4,0.5,355.82
2302,ORD-57795,2022-11-20,2022-11-27,Same Day,CU-5655,Thomas Taylor,Home Office,United States,California City,California,77066,West,PROD-8424,Office Supplies,Paper,Paper Model 193,3079.21,2,0.2,205.48
2303,ORD-77448,2022-03-27,2022-03-31,Same Day,CU-8437,Linda Taylor,Consumer,United States,Missouri City,Missouri,36025,Central,PROD-8445,Technology,Machines,Machines Model 29,1804.79,2,0.1,-299.59
2304,ORD-63913,2020-06-26,2020-06-28,Standard Class,CU-4733,Robert Jackson,Consumer,United States,Missouri City,Missouri,11134,Central,PROD-4698,Technology,Phones,Phones Model 409,3702.95,6,0.5,854.47
2305,ORD-73054,2022-01-27,2022-02-03,First Class,CU-9602,Thomas Harris,Home Office,United States,Michigan City,Michigan,71666,Central,PROD-2803,Furniture,Tables,Tables Model 393,2875.86,2,0.0,1235.04
2306,ORD-30270,2019-01-11,2019-01-14,Same Day,CU-6394,Barbara Thomas,Corporate,United States,Missouri City,Missouri,81780,Central,PROD-1048,Office Supplies,Fasteners,Fasteners Model 432,1754.74,3,0.5,742.2
2307,ORD-84362,2021-07-27,2021-07-29,First Class,CU-6958,Jessica Williams,Corporate,United States,Wisconsin City,Wisconsin,28881,Central,PROD-9886,Technology,Phones,Phones Model 409,5401.75,8,0.0,1759.01
2308,ORD-74951,2022-08-22,2022-08-27,First Class,CU-9727,Thomas Martin,Home Office,United States,New Jersey City,New Jersey,48429,East,PROD-3051,Furniture,Furnishings,Furnishings Model 343,4725.65,8,0.5,1944.42
2309,ORD-90377,2020-04-27,2020-04-30,Standard Class,CU-7029,Barbara Williams,Corporate,United States,Michigan City,Michigan,64519,Central,PROD-1869,Office Supplies,Fasteners,Fasteners Model 432,235.52,1,0.0,63.43
2310,ORD-34002,2022-09-20,2022-09-21,Standard Class,CU-2138,Joseph Anderson,Consumer,United States,Oregon City,Oregon,77624,West,PROD-9874,Office Supplies,Storage,Storage Model 404,11183.49,12,0.2,502.92
2311,ORD-49606,2021-09-07,2021-09-12,Second Class,CU-8023,Barbara Martinez,Home Office,United States,California City,California,57204,West,PROD-6391,Technology,Accessories,Accessories Model 342,2370.91,4,0.3,153.23
2312,ORD-92661,2019-05-08,2019-05-15,First Class,CU-2030,Robert Davis,Home Office,United States,Alabama City,Alabama,77955,South,PROD-5204,Furniture,Tables,Tables Model 393,294.26,8,0.4,5.28
2313,ORD-27134,2022-12-18,2022-12-20,Second Class,CU-0329,Mary Jones,Corporate,United States,Oregon City,Oregon,37941,West,PROD-6235,Technology,Phones,Phones Model 409,8148.18,8,0.2,-351.78
2314,ORD-44182,2022-07-25,2022-07-31,First Class,CU-1188,Karen Jackson,Consumer,United States,Georgia City,Georgia,64836,South,PROD-6294,Office Supplies,Supplies,Supplies Model 465,858.17,3,0.5,314.89
2315,ORD-50113,2022-01-18,2022-01-24,Same Day,CU-1755,John Miller,Home Office,United States,New York City,New York,80724,East,PROD-1132,Technology,Machines,Machines Model 29,985.63,1,0.0,160.11
2316,ORD-62654,2022-06-29,2022-07-06,First Class,CU-1047,Barbara Taylor,Corporate,United States,Nevada City,Nevada,66755,West,PROD-4893,Furniture,Chairs,Chairs Model 341,3596.41,9,0.4,161.34
2317,ORD-29516,2019-12-27,2019-12-30,Same Day,CU-6606,Karen Martin,Consumer,United States,Michigan City,Michigan,66726,Central,PROD-6883,Technology,Phones,Phones Model 409,470.02,3,0.0,185.5
2318,ORD-15020,2021-12-13,2021-12-20,First Class,CU-0029,Charles King,Corporate,United States,Oregon City,Oregon,68852,West,PROD-8618,Office Supplies,Fasteners,Fasteners Model 432,1776.64,5,0.0,792.02
2319,ORD-33299,2022-10-13,2022-10-15,Standard Class,CU-5750,John Davis,Consumer,United States,Oregon City,Oregon,37473,West,PROD-0580,Technology,Phones,Phones Model 409,8649.92,14,0.5,-1217.38
2320,ORD-23962,2020-08-23,2020-08-25,Standard Class,CU-6351,Thomas Jackson,Corporate,United States,New York City,New York,66030,East,PROD-7913,Technology,Copiers,Copiers Model 362,5770.8,13,0.5,890.67
2321,ORD-70523,2019-03-01,2019-03-07,Standard Class,CU-0355,Joseph Thomas,Home Office,United States,Illinois City,Illinois,45210,Central,PROD-5892,Furniture,Tables,Tables Model 393,606.68,4,0.5,55.66
2322,ORD-42497,2020-04-11,2020-04-18,First Class,CU-5796,Jennifer Thompson,Corporate,United States,Virginia City,Virginia,72958,South,PROD-4308,Office Supplies,Paper,Paper Model 193,1499.65,4,0.3,492.82
2323,ORD-75803,2021-10-20,2021-10-26,Standard Class,CU-6053,Robert White,Consumer,United States,Florida City,Florida,54519,East,PROD-0698,Furniture,Tables,Tables Model 393,18424.46,12,0.0,-634.76
2324,ORD-51036,2020-03-27,2020-04-02,First Class,CU-6053,Robert White,Consumer,United States,Missouri City,Missouri,68741,Central,PROD-8564,Furniture,Tables,Tables Model 393,14740.46,11,0.0,-1317.21
2325,ORD-40059,2020-11-09,2020-11-12,Standard Class,CU-0329,Mary Jones,Corporate,United States,Oregon City,Oregon,85870,West,PROD-0622,Office Supplies,Art,Art Model 436,2103.32,6,0.4,291.91
2326,ORD-60798,2021-05-01,2021-05-05,Same Day,CU-2493,Patricia Brown,Corporate,United States,Tennessee City,Tennessee,93575,South,PROD-2512,Office Supplies,Paper,Paper Model 193,9694.68,9,0.0,327.63
2327,ORD-75823,2020-12-04,2020-12-08,First Class,CU-6993,Thomas Thomas,Consumer,United States,Wisconsin City,Wisconsin,97966,Central,PROD-3452,Office Supplies,Supplies,Supplies Model 465,202.14,10,0.2,27.23
2328,ORD-78807,2022-07-01,2022-07-08,First Class,CU-0811,Jennifer Garcia,Consumer,United States,Tennessee City,Tennessee,56170,South,PROD-6025,Office Supplies,Envelopes,Envelopes Model 119,3859.72,2,0.0,-60.89
2329,ORD-97148,2020-05-04,2020-05-10,First Class,CU-1407,Jessica Garcia,Home Office,United States,Tennessee City,Tennessee,30926,South,PROD-4227,Technology,Phones,Phones Model 409,3690.62,10,0.3,659.68
2330,ORD-83544,2022-05-02,2022-05-05,Second Class,CU-1364,James Thompson,Corporate,United States,North Carolina City,North Carolina,39542,South,PROD-9923,Technology,Copiers,Copiers Model 362,492.07,4,0.0,203.54
2331,ORD-33211,2021-10-30,2021-11-03,Standard Class,CU-5274,Patricia Davis,Home Office,United States,Ohio City,Ohio,42473,East,PROD-8763,Office Supplies,Paper,Paper Model 193,2081.95,2,0.4,-221.82
2332,ORD-23092,2019-03-20,2019-03-25,Standard Class,CU-7121,Karen Williams,Corporate,United States,Wisconsin City,Wisconsin,37093,Central,PROD-7769,Office Supplies,Paper,Paper Model 193,426.06,11,0.0,16.14
2333,ORD-27881,2019-09-22,2019-09-28,Same Day,CU-8307,Joseph Smith,Corporate,United States,North Carolina City,North Carolina,19290,South,PROD-0747,Technology,Accessories,Accessories Model 342,9927.0,11,0.0,1315.04
2334,ORD-73995,2021-08-05,2021-08-11,Same Day,CU-5652,Lisa Taylor,Home Office,United States,Wisconsin City,Wisconsin,54646,Central,PROD-5126,Furniture,Furnishings,Furnishings Model 343,10697.86,10,0.2,318.2
2335,ORD-22817,2020-10-25,2020-10-31,Second Class,CU-1974,James Anderson,Corporate,United States,Missouri City,Missouri,68079,Central,PROD-6908,Office Supplies,Labels,Labels Model 193,3307.72,4,0.4,-373.43
2336,ORD-63141,2020-04-04,2020-04-09,First Class,CU-1199,John Thompson,Corporate,United States,Oregon City,Oregon,28797,West,PROD-9896,Office Supplies,Labels,Labels Model 193,7914.52,6,0.3,-909.08
2337,ORD-82587,2019-07-17,2019-07-24,First Class,CU-1917,Richard Anderson,Consumer,United States,Nevada City,Nevada,74412,West,PROD-8157,Office Supplies,Art,Art Model 436,2444.93,2,0.0,-341.93
2338,ORD-43530,2022-09-23,2022-09-25,Second Class,CU-1659,Michael Johnson,Consumer,United States,Michigan City,Michigan,77225,Central,PROD-0137,Furniture,Tables,Tables Model 393,8084.46,8,0.2,817.33
2339,ORD-85291,2019-12-19,2019-12-25,First Class,CU-2301,Susan Davis,Home Office,United States,Florida City,Florida,11259,East,PROD-3204,Technology,Machines,Machines Model 29,2516.19,2,0.2,932.84
2340,ORD-24109,2022-03-25,2022-03-28,Second Class,CU-6985,Barbara Smith,Consumer,United States,Ohio City,Ohio,57408,East,PROD-1752,Technology,Copiers,Copiers Model 362,712.35,2,0.0,238.48
2341,ORD-55455,2022-12-19,2022-12-20,First Class,CU-5478,Charles Johnson,Home Office,United States,Florida City,Florida,21605,East,PROD-1625,Furniture,Bookcases,Bookcases Model 429,4626.3,5,0.5,902.4
2342,ORD-33834,2019-06-26,2019-07-01,First Class,CU-6142,Jessica Smith,Corporate,United States,Pennsylvania City,Pennsylvania,40569,East,PROD-5709,Technology,Accessories,Accessories Model 342,1784.86,10,0.0,-120.36
2343,ORD-75676,2020-03-14,2020-03-19,Same Day,CU-1755,John Miller,Corporate,United States,Missouri City,Missouri,66035,Central,PROD-3089,Office Supplies,Labels,Labels Model 193,10707.91,13,0.4,2674.17
2344,ORD-42629,2019-08-26,2019-09-02,Standard Class,CU-9780,Barbara Jones,Consumer,United States,Virginia City,Virginia,75863,South,PROD-4999,Technology,Copiers,Copiers Model 362,611.44,2,0.0,123.82
2345,ORD-58844,2022-02-21,2022-02-22,Second Class,CU-9987,Charles Martinez,Corporate,United States,Washington City,Washington,85811,West,PROD-4289,Technology,Phones,Phones Model 409,3714.14,3,0.0,599.6
2346,ORD-21825,2022-03-18,2022-03-19,Second Class,CU-3440,Michael Brown,Consumer,United States,Tennessee City,Tennessee,97910,South,PROD-2448,Furniture,Bookcases,Bookcases Model 429,12689.06,11,0.0,1694.48
2347,ORD-70432,2021-06-24,2021-06-26,First Class,CU-3440,Michael Brown,Home Office,United States,Pennsylvania City,Pennsylvania,19070,East,PROD-0400,Furniture,Furnishings,Furnishings Model 343,3652.68,4,0.4,430.6
2348,ORD-87465,2019-07-08,2019-07-13,First Class,CU-2551,Karen Young,Home Office,United States,Virginia City,Virginia,13954,South,PROD-0315,Technology,Machines,Machines Model 29,1776.27,2,0.5,-19.78
2349,ORD-82182,2020-07-11,2020-07-18,Same Day,CU-7365,James Davis,Consumer,United States,Washington City,Washington,20041,West,PROD-0643,Office Supplies,Envelopes,Envelopes Model 119,3560.72,5,0.4,-647.76
2350,ORD-43492,2021-07-18,2021-07-21,Same Day,CU-5785,Mary Harris,Corporate,United States,Missouri City,Missouri,29926,Central,PROD-6847,Furniture,Furnishings,Furnishings Model 343,12814.57,13,0.3,3330.07
2351,ORD-97401,2020-02-06,2020-02-12,Second Class,CU-9339,Richard Smith,Consumer,United States,New York City,New York,51347,East,PROD-9200,Furniture,Tables,Tables Model 393,15356.51,8,0.0,-2144.78
2352,ORD-43489,2021-03-28,2021-04-04,First Class,CU-9367,Mary Jackson,Consumer,United States,Virginia City,Virginia,62768,South,PROD-1259,Technology,Copiers,Copiers Model 362,281.72,8,0.3,52.39
2353,ORD-90321,2020-03-22,2020-03-28,First Class,CU-2030,Robert Davis,Home Office,United States,Tennessee City,Tennessee,78539,South,PROD-7410,Office Supplies,Envelopes,Envelopes Model 119,492.94,8,0.5,-63.95
2354,ORD-27599,2022-02-19,2022-02-23,Second Class,CU-4059,William Johnson,Consumer,United States,California City,California,63244,West,PROD-5939,Office Supplies,Supplies,Supplies Model 465,1810.97,4,0.1,-11.12
2355,ORD-18478,2022-02-04,2022-02-06,First Class,CU-6606,Karen Martin,Corporate,United States,Missouri City,Missouri,88614,Central,PROD-7774,Furniture,Bookcases,Bookcases Model 429,17511.67,10,0.0,-731.75
2356,ORD-98734,2022-01-14,2022-01-21,First Class,CU-3270,Thomas Anderson,Consumer,United States,Arizona City,Arizona,45959,West,PROD-8934,Furniture,Tables,Tables Model 393,2411.13,12,0.3,380.39
2357,ORD-35432,2021-05-11,2021-05-18,Standard Class,CU-3877,Patricia Young,Home Office,United States,Michigan City,Michigan,40829,Central,PROD-1506,Technology,Machines,Machines Model 29,1542.31,1,0.2,212.22
2358,ORD-36779,2021-03-22,2021-03-27,Second Class,CU-0883,Sarah Miller,Home Office,United States,Tennessee City,Tennessee,14265,South,PROD-3063,Office Supplies,Envelopes,Envelopes Model 119,17802.92,14,0.0,7465.67
2359,ORD-87206,2020-09-29,2020-10-03,Same Day,CU-9803,Susan Martin,Corporate,United States,Illinois City,Illinois,44832,Central,PROD-7829,Furniture,Bookcases,Bookcases Model 429,10067.0,7,0.2,1371.32
2360,ORD-65367,2021-03-30,2021-04-01,Same Day,CU-4620,Robert Johnson,Consumer,United States,Nevada City,Nevada,73017,West,PROD-7623,Technology,Copiers,Copiers Model 362,1284.43,2,0.3,486.38
2361,ORD-30363,2019-01-10,2019-01-15,Second Class,CU-9168,Thomas Martinez,Corporate,United States,Virginia City,Virginia,58479,South,PROD-2192,Technology,Accessories,Accessories Model 342,362.02,2,0.2,-12.86
2362,ORD-57581,2022-12-10,2022-12-14,First Class,CU-1849,Barbara Miller,Home Office,United States,Georgia City,Georgia,60686,South,PROD-6565,Office Supplies,Binders,Binders Model 60,180.02,2,0.4,-22.17
2363,ORD-12862,2019-12-07,2019-12-11,First Class,CU-8271,Thomas King,Consumer,United States,Washington City,Washington,59687,West,PROD-0556,Furniture,Chairs,Chairs Model 341,12582.72,12,0.3,278.1
2364,ORD-55765,2021-11-03,2021-11-10,Second Class,CU-1165,Linda Thomas,Home Office,United States,Michigan City,Michigan,44985,Central,PROD-3863,Technology,Copiers,Copiers Model 362,8325.78,5,0.1,1039.81
2365,ORD-63279,2020-11-23,2020-11-30,Second Class,CU-3512,David Wilson,Home Office,United States,Washington City,Washington,11162,West,PROD-2610,Furniture,Bookcases,Bookcases Model 429,4269.44,10,0.4,1332.72
2366,ORD-03645,2019-11-08,2019-11-12,Same Day,CU-1142,Jessica Jones,Home Office,United States,New York City,New York,86945,East,PROD-7271,Technology,Phones,Phones Model 409,3555.89,13,0.1,1527.75
2367,ORD-70631,2020-03-01,2020-03-05,Second Class,CU-8290,Patricia White,Home Office,United States,North Carolina City,North Carolina,86143,South,PROD-1459,Office Supplies,Art,Art Model 436,9674.23,13,0.3,2203.58
2368,ORD-68404,2022-03-20,2022-03-21,Second Class,CU-3994,James King,Corporate,United States,Wisconsin City,Wisconsin,19126,Central,PROD-4035,Technology,Machines,Machines Model 29,6700.86,7,0.3,-1195.8
2369,ORD-22267,2021-12-16,2021-12-22,Same Day,CU-4998,Linda Wilson,Consumer,United States,New Jersey City,New Jersey,70738,East,PROD-1334,Office Supplies,Fasteners,Fasteners Model 432,5067.61,5,0.1,1857.5
2370,ORD-92007,2020-11-08,2020-11-14,Standard Class,CU-3485,Sarah Young,Consumer,United States,California City,California,87845,West,PROD-9893,Office Supplies,Storage,Storage Model 404,12704.13,11,0.0,-23.22
2371,ORD-05687,2020-08-24,2020-08-26,First Class,CU-6365,Charles Anderson,Corporate,United States,Michigan City,Michigan,67032,Central,PROD-5084,Furniture,Furnishings,Furnishings Model 343,1215.65,14,0.5,422.65
2372,ORD-31575,2019-08-18,2019-08-22,Same Day,CU-5466,James Smith,Home Office,United States,New Jersey City,New Jersey,36829,East,PROD-4204,Furniture,Tables,Tables Model 393,21342.51,12,0.0,4725.97
2373,ORD-18874,2020-01-13,2020-01-15,Standard Class,CU-5974,David Young,Home Office,United States,Michigan City,Michigan,31273,Central,PROD-1326,Furniture,Bookcases,Bookcases Model 429,4859.8,6,0.4,1275.89
2374,ORD-69547,2019-04-19,2019-04-20,First Class,CU-8174,John Johnson,Home Office,United States,North Carolina City,North Carolina,93395,South,PROD-2143,Office Supplies,Supplies,Supplies Model 465,243.64,8,0.0,-28.86
2375,ORD-07579,2020-07-08,2020-07-15,Second Class,CU-1165,Linda Johnson,Home Office,United States,Wisconsin City,Wisconsin,47803,Central,PROD-5207,Furniture,Chairs,Chairs Model 341,19689.7,13,0.2,3221.91
2376,ORD-57513,2022-08-03,2022-08-05,Same Day,CU-0845,Karen Miller,Consumer,United States,Pennsylvania City,Pennsylvania,96302,East,PROD-5497,Furniture,Bookcases,Bookcases Model 429,1368.48,8,0.5,360.47
2377,ORD-54636,2019-10-11,2019-10-15,Same Day,CU-1659,Michael Johnson,Home Office,United States,Alabama City,Alabama,22564,South,PROD-6649,Office Supplies,Binders,Binders Model 60,2279.47,6,0.5,952.55
2378,ORD-41808,2021-08-17,2021-08-18,Second Class,CU-5438,John Martin,Home Office,United States,Oregon City,Oregon,73916,West,PROD-6132,Office Supplies,Art,Art Model 436,15670.71,11,0.2,-2390.73
2379,ORD-48582,2020-06-11,2020-06-14,Standard Class,CU-6394,Barbara Thomas,Consumer,United States,California City,California,17910,West,PROD-4139,Furniture,Chairs,Chairs Model 341,9985.96,7,0.0,4284.91
2380,ORD-20559,2020-03-11,2020-03-17,Standard Class,CU-9418,Barbara Harris,Home Office,United States,North Carolina City,North Carolina,41611,South,PROD-9202,Furniture,Tables,Tables Model 393,15095.8,14,0.3,6499.41
2381,ORD-14578,2021-08-18,2021-08-23,Standard Class,CU-8300,James Johnson,Corporate,United States,Tennessee City,Tennessee,53821,South,PROD-3040,Furniture,Furnishings,Furnishings Model 343,15977.48,9,0.0,342.14
2382,ORD-04464,2021-04-11,2021-04-15,Same Day,CU-0811,Jennifer Garcia,Home Office,United States,Washington City,Washington,63993,West,PROD-8701,Technology,Phones,Phones Model 409,19433.2,10,0.0,3875.53
2383,ORD-46463,2020-03-16,2020-03-23,Same Day,CU-3876,Michael Thompson,Corporate,United States,Washington City,Washington,50296,West,PROD-7900,Office Supplies,Storage,Storage Model 404,9064.59,10,0.3,893.71
2384,ORD-78635,2020-01-22,2020-01-28,Standard Class,CU-5466,James Smith,Home Office,United States,Alabama City,Alabama,73886,South,PROD-0535,Technology,Phones,Phones Model 409,11368.93,12,0.0,1029.59
2385,ORD-73766,2020-04-05,2020-04-07,Standard Class,CU-7447,Jessica Young,Home Office,United States,Arizona City,Arizona,45777,West,PROD-8685,Office Supplies,Storage,Storage Model 404,999.93,1,0.0,170.9
2386,ORD-85377,2021-06-20,2021-06-27,First Class,CU-0632,Barbara Thompson,Corporate,United States,Missouri City,Missouri,17768,Central,PROD-5912,Technology,Copiers,Copiers Model 362,13076.49,7,0.0,2617.9
2387,ORD-28730,2021-06-23,2021-06-25,Second Class,CU-1917,Richard Anderson,Corporate,United States,North Carolina City,North Carolina,88391,South,PROD-9153,Office Supplies,Fasteners,Fasteners Model 432,4627.7,7,0.3,1110.82
2388,ORD-15933,2021-09-03,2021-09-08,First Class,CU-8401,William Harris,Home Office,United States,Ohio City,Ohio,27350,East,PROD-9476,Technology,Copiers,Copiers Model 362,71.8,6,0.0,-5.31
2389,ORD-19713,2020-04-07,2020-04-08,First Class,CU-8590,Richard King,Consumer,United States,New York City,New York,55260,East,PROD-0205,Technology,Copiers,Copiers Model 362,610.54,4,0.4,141.12
2390,ORD-14371,2019-03-09,2019-03-13,Second Class,CU-3994,James King,Consumer,United States,Florida City,Florida,59951,East,PROD-1377,Furniture,Tables,Tables Model 393,16137.41,13,0.2,4907.61
2391,ORD-87582,2022-08-18,2022-08-20,Standard Class,CU-2010,David Jones,Home Office,United States,Florida City,Florida,54905,East,PROD-7602,Technology,Copiers,Copiers Model 362,2331.61,5,0.5,91.54
2392,ORD-32792,2021-03-29,2021-04-04,Same Day,CU-8025,Susan Miller,Consumer,United States,New Jersey City,New Jersey,66947,East,PROD-8350,Office Supplies,Paper,Paper Model 193,9586.38,13,0.1,-707.67
2393,ORD-77066,2022-11-28,2022-12-02,Standard Class,CU-6287,Karen Taylor,Consumer,United States,Pennsylvania City,Pennsylvania,75181,East,PROD-9135,Furniture,Tables,Tables Model 393,4179.05,3,0.1,428.27
2394,ORD-96366,2020-04-14,2020-04-20,First Class,CU-9278,Mary Davis,Consumer,United States,Pennsylvania City,Pennsylvania,28687,East,PROD-1661,Furniture,Tables,Tables Model 393,13199.85,8,0.0,-2580.72
